id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1413075671421579264,1413075671421579264,2021-07-08 10:01:08 UTC,2021-07-08,10:01:08,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,19時からジコケンやります！今日は初中級者リモートやります。あと一つやりたい攻略法があるのでそれの案を皆さんに聞いてみたいと思います   https://t.co/J3fImod0Yt,ja,[],['https://www.twitch.tv/thefuudo'],[],0,3,16,[],[],https://twitter.com/TheFuudo/status/1413075671421579264,False,,0,,,,,,,,[],,,,
1412855551524962304,1412855551524962304,2021-07-07 19:26:27 UTC,2021-07-07,19:26:27,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,ふ～ど　赤ちゃん見守り三國志 #Mildom  https://t.co/Jkr7Uz3YKR,ja,[],['https://www.mildom.com/10524169?ts=1625685985926&from=pcShare'],[],0,2,11,['mildom'],[],https://twitter.com/TheFuudo/status/1412855551524962304,False,,0,,,,,,,,[],,,,
1412805118563520512,1412805118563520512,2021-07-07 16:06:03 UTC,2021-07-07,16:06:03,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,SFLで無名のカワノを見た時にこの人はトパチャン優勝するなと思って選びました,ja,[],[],[],8,130,852,[],[],https://twitter.com/TheFuudo/status/1412805118563520512,False,,0,,,,,,,,[],,,,
1412710720576258048,1412710720576258048,2021-07-07 09:50:57 UTC,2021-07-07,09:50:57,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,ふ～ど　さこさん、ねもさん、ふ～どでトパチャン最終日観戦！ #Mildom  https://t.co/PnHtk8t7aP,ja,[],['https://www.mildom.com/10524169?ts=1625651456169&from=pcShare'],[],0,4,17,['mildom'],[],https://twitter.com/TheFuudo/status/1412710720576258048,False,,0,,,,,,,,[],,,,
1412646262373949443,1412584972154642433,2021-07-07 05:34:49 UTC,2021-07-07,05:34:49,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,@freakhill1 おめでとう！,ja,[],[],[],1,0,1,[],[],https://twitter.com/TheFuudo/status/1412646262373949443,False,,0,,,,,,,,"[{'screen_name': 'freakhill1', 'name': 'jojo', 'id': '2297890500'}]",,,,
1412083501289984002,1412083501289984002,2021-07-05 16:18:36 UTC,2021-07-05,16:18:36,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,ふ～ど　赤ちゃん見守りスト５ #Mildom  https://t.co/HMavjHW3wE,ja,[],['https://www.mildom.com/10524169?ts=1625501916374&from=pcShare'],[],0,3,14,['mildom'],[],https://twitter.com/TheFuudo/status/1412083501289984002,False,,0,,,,,,,,[],,,,
1412052024934342666,1412052024934342666,2021-07-05 14:13:32 UTC,2021-07-05,14:13:32,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,コパ烈火思い出すな,ja,[],[],[],0,0,21,[],[],https://twitter.com/TheFuudo/status/1412052024934342666,False,,0,,,,,,,,[],,,,
1412011331369111553,1412011331369111553,2021-07-05 11:31:49 UTC,2021-07-05,11:31:49,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,カワノの内容相当良い！,ja,[],[],[],0,3,38,[],[],https://twitter.com/TheFuudo/status/1412011331369111553,False,,0,,,,,,,,[],,,,
1411989820088274956,1411989820088274956,2021-07-05 10:06:21 UTC,2021-07-05,10:06:21,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,トパチャンみるかいのぉー,ja,[],[],[],0,0,23,[],[],https://twitter.com/TheFuudo/status/1411989820088274956,False,,0,,,,,,,,[],,,,
1411909553378054146,1411909553378054146,2021-07-05 04:47:24 UTC,2021-07-05,04:47:24,+0000,123217333,thefuudo,Fuudo | ふ〜ど,,お宮参りに来たらヴァルヘイムのワープホールがあった！家の近くにもう一つ置きたいね  https://t.co/LqW6PijGPr,ja,[],[],['https://pbs.twimg.com/media/E5gcP2-UUAALnDp.jpg'],4,19,289,[],[],https://twitter.com/TheFuudo/status/1411909553378054146,False,,1,https://pbs.twimg.com/media/E5gcP2-UUAALnDp.jpg,,,,,,,[],,,,
