id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
599206122612854787,599206122612854787,2015-05-15 13:34:06 UTC,2015-05-15,13:34:06,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,自動追尾型の空撮カメラ『Lily』がすごい！ | WEBROCK japan (ウェブロック)  http://t.co/zr3SMs4IlV @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4770'],[],1,2,35,[],[],https://twitter.com/web_69/status/599206122612854787,False,,0,,,,,,,,[],,,,
552665753011232771,552665753011232771,2015-01-07 03:19:18 UTC,2015-01-07,03:19:18,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,村上春樹があなたのメールに“できる限り”答えるサイト「村上さんのところ」が1/15から期間限定オープン | WEBROCK japan (ウェブロック)  http://t.co/et8NFvAqtJ @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4740'],[],0,1,1,[],[],https://twitter.com/web_69/status/552665753011232771,False,,0,,,,,,,,[],,,,
552315345159979008,552315345159979008,2015-01-06 04:06:54 UTC,2015-01-06,04:06:54,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,村上春樹があなたのメールに“できる限り”答えるサイト「村上さんのところ」が1/15から期間限定オープン | WEBROCK japan (ウェブロック)  http://t.co/et8NFvAqtJ @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4740'],[],0,0,1,[],[],https://twitter.com/web_69/status/552315345159979008,False,,0,,,,,,,,[],,,,
549842535393140737,549842535393140737,2014-12-30 08:20:50 UTC,2014-12-30,08:20:50,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,日産「デイズ」のPR動画「ゼロ秒ナマ着替え」が「どうなってるの！？」と話題 | WEBROCK japan (ウェブロック)  http://t.co/suhsupdVE4 @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4733'],[],0,0,0,[],[],https://twitter.com/web_69/status/549842535393140737,False,,0,,,,,,,,[],,,,
549776282192334848,549776282192334848,2014-12-30 03:57:34 UTC,2014-12-30,03:57:34,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,水中カメラで撮影したアクアスケープのCMが美しく話題 | WEBROCK japan (ウェブロック)  http://t.co/jw3gwjkGwj @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4729'],[],0,0,0,[],[],https://twitter.com/web_69/status/549776282192334848,False,,0,,,,,,,,[],,,,
549775883527925761,549775883527925761,2014-12-30 03:55:59 UTC,2014-12-30,03:55:59,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,たった30ドルでハイセンスな動画を編集してくれるサービス「Riffreel」 | WEBROCK japan (ウェブロック)  http://t.co/GH1BMTcJsT @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4721'],[],0,0,0,[],[],https://twitter.com/web_69/status/549775883527925761,False,,0,,,,,,,,[],,,,
549775785976795137,549775785976795137,2014-12-30 03:55:36 UTC,2014-12-30,03:55:36,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,LINEにも送れる！スマホで年賀状を送るアプリ「はがきデザインキット2015」 | WEBROCK japan (ウェブロック)  http://t.co/KdJ5LdvAwp @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4712'],[],0,0,0,[],[],https://twitter.com/web_69/status/549775785976795137,False,,0,,,,,,,,[],,,,
548854427465945089,548854427465945089,2014-12-27 14:54:27 UTC,2014-12-27,14:54:27,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,水中カメラで撮影したアクアスケープのCMが美しく話題 | WEBROCK japan (ウェブロック)  http://t.co/jw3gwjkGwj @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4729'],[],0,0,0,[],[],https://twitter.com/web_69/status/548854427465945089,False,,0,,,,,,,,[],,,,
548854301955600384,548854301955600384,2014-12-27 14:53:57 UTC,2014-12-27,14:53:57,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,たった30ドルでハイセンスな動画を編集してくれるサービス「Riffreel」 | WEBROCK japan (ウェブロック)  http://t.co/GH1BMTcJsT @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4721'],[],0,0,0,[],[],https://twitter.com/web_69/status/548854301955600384,False,,0,,,,,,,,[],,,,
548854093477715968,548854093477715968,2014-12-27 14:53:07 UTC,2014-12-27,14:53:07,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,LINEにも送れる！スマホで年賀状を送るアプリ「はがきデザインキット2015」 | WEBROCK japan (ウェブロック)  http://t.co/KdJ5LdvAwp @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4712'],[],0,0,0,[],[],https://twitter.com/web_69/status/548854093477715968,False,,0,,,,,,,,[],,,,
529539953168904192,529539953168904192,2014-11-04 07:45:37 UTC,2014-11-04,07:45:37,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,何度見ても泣ける！パンパースの『MOM’S 1ST BIRTHDAY ママも１歳、おめでとう。』 | WEBROCK japan (ウェブロック)  http://t.co/tkUtd4gpi4 @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4601'],[],0,0,1,[],[],https://twitter.com/web_69/status/529539953168904192,False,,0,,,,,,,,[],,,,
529539656254095360,529539656254095360,2014-11-04 07:44:27 UTC,2014-11-04,07:44:27,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,全身LEDを身に付けて暗闇のゲレンデを滑走する映像美『AFTERGLOW』 | WEBROCK japan (ウェブロック)  http://t.co/uVHGWKIjWk @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4657'],[],0,0,0,[],[],https://twitter.com/web_69/status/529539656254095360,False,,0,,,,,,,,[],,,,
529539536980684800,529539536980684800,2014-11-04 07:43:58 UTC,2014-11-04,07:43:58,+0000,228213336,web_69,神原翔吾(Shogo Kanbara),,ホンダのUNI-CUBと傘を使ったOK GOの圧巻PV「I Won’t Let You Down」 | WEBROCK japan (ウェブロック)  http://t.co/x5jR0cVLwi @maechabinさんから,ja,"[{'screen_name': 'maechabin', 'name': 'takanori maeda', 'id': '156568301'}]",['http://webrock.jp/?p=4663'],[],0,0,0,[],[],https://twitter.com/web_69/status/529539536980684800,False,,0,,,,,,,,[],,,,
