id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1413819386398265348,1413819386398265348,2021-07-10 11:16:23 UTC,2021-07-10,11:16:23,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,６年前よりもビビり方が激しくなっている気がする。  【切り抜き】大絶叫しながら幽霊に社会のルールを説くおっさん  https://t.co/hxBqgrdWd6 @YouTubeより,ja,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/wYyT8iRHVMs'],[],2,32,138,[],[],https://twitter.com/hayashi_lanturn/status/1413819386398265348,False,,0,,,,,,,,[],,,,
1413815360235532297,1413740057484173315,2021-07-10 11:00:23 UTC,2021-07-10,11:00:23,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,始,ja,[],[],[],0,3,33,[],[],https://twitter.com/hayashi_lanturn/status/1413815360235532297,False,,0,,,,,,,,[],,,,
1413792088957718528,1413791971341049856,2021-07-10 09:27:55 UTC,2021-07-10,09:27:55,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,@twumi425 興奮しちゃいましたか,ja,[],[],[],1,0,3,[],[],https://twitter.com/hayashi_lanturn/status/1413792088957718528,False,,0,,,,,,,,"[{'screen_name': 'twumi425', 'name': 'トゥーミ', 'id': '211790624'}]",,,,
1413791650728472577,1413790801415524353,2021-07-10 09:26:11 UTC,2021-07-10,09:26:11,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,@Izumi_Yunohara まぁすすんで見たいような写真ではないでしょうねぇ！,ja,[],[],[],1,1,18,[],[],https://twitter.com/hayashi_lanturn/status/1413791650728472577,False,,0,,,,,,,,"[{'screen_name': 'Izumi_Yunohara', 'name': '柚原いづみ♨🐾あにまーれ', 'id': '1224956450100764673'}]",,,,
1413790801415524353,1413790801415524353,2021-07-10 09:22:48 UTC,2021-07-10,09:22:48,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,私くらいになると寝方もスタイリッシュになる。  https://t.co/ejQQYLkhlM,ja,[],[],['https://pbs.twimg.com/media/E57LOuMVcAE6Rc3.jpg'],22,114,1089,[],[],https://twitter.com/hayashi_lanturn/status/1413790801415524353,False,,1,https://pbs.twimg.com/media/E57LOuMVcAE6Rc3.jpg,,,,,,,[],,,,
1413776602924679169,1413776602924679169,2021-07-10 08:26:23 UTC,2021-07-10,08:26:23,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,今クラ6、火曜の夜かなという感じです。,ja,[],[],[],6,17,302,[],[],https://twitter.com/hayashi_lanturn/status/1413776602924679169,False,,0,,,,,,,,[],,,,
1413762844248604677,1413762844248604677,2021-07-10 07:31:43 UTC,2021-07-10,07:31:43,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,政治の話が嫌いなんじゃない。Twitterで政治の話する人が苦手なんだ。,ja,[],[],[],1,92,745,[],[],https://twitter.com/hayashi_lanturn/status/1413762844248604677,False,,0,,,,,,,,[],,,,
1413740057484173315,1413740057484173315,2021-07-10 06:01:10 UTC,2021-07-10,06:01:10,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,またしても切り抜きが届きました。本日20:00にプレミア公開です。皆で情けないおっさんの悲鳴をせせら笑おう。  【切り抜き】大絶叫しながら幽霊に社会のルールを説くおっさん  https://t.co/hxBqgrdWd6  https://t.co/MBdSIYoSis,ja,[],['https://youtu.be/wYyT8iRHVMs'],['https://pbs.twimg.com/media/E56c06cVkAIGQzE.jpg'],1,177,539,[],[],https://twitter.com/hayashi_lanturn/status/1413740057484173315,False,,1,https://pbs.twimg.com/media/E56c06cVkAIGQzE.jpg,,,,,,,[],,,,
1413698725361324032,1413698725361324032,2021-07-10 03:16:56 UTC,2021-07-10,03:16:56,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,あちーね！  https://t.co/3Rk4GvNvIO,ja,[],[],['https://pbs.twimg.com/media/E553fzdVEAojqth.jpg'],9,55,800,[],[],https://twitter.com/hayashi_lanturn/status/1413698725361324032,False,,1,https://pbs.twimg.com/media/E553fzdVEAojqth.jpg,,,,,,,[],,,,
1413693527083536385,1413693527083536385,2021-07-10 02:56:16 UTC,2021-07-10,02:56:16,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,あ゛！今日からウルトラマントリガーやんけ！,ja,[],[],[],0,1,83,[],[],https://twitter.com/hayashi_lanturn/status/1413693527083536385,False,,0,,,,,,,,[],,,,
1413532148573773824,1413532148573773824,2021-07-09 16:15:01 UTC,2021-07-09,16:15:01,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,人が仕事してるときに何やってたんだこいつ  https://t.co/7EsRNTrrzG,ja,[],[],['https://pbs.twimg.com/media/E53f_sHVEAE97C7.jpg'],0,22,357,[],[],https://twitter.com/hayashi_lanturn/status/1413532148573773824,False,,1,https://pbs.twimg.com/media/E53f_sHVEAE97C7.jpg,,,,,,,[],,,,
1413528290090881028,1413468584622231555,2021-07-09 15:59:41 UTC,2021-07-09,15:59:41,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,ご視聴ありがとうございましたー。なんか久々に工務店やったな！って感じだ。　#注文の多い工務店,ja,[],[],[],0,4,103,['注文の多い工務店'],[],https://twitter.com/hayashi_lanturn/status/1413528290090881028,False,,0,,,,,,,,[],,,,
1413468584622231555,1413468584622231555,2021-07-09 12:02:26 UTC,2021-07-09,12:02:26,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,始まります。  【Minecraft】注文の多い工務店・Part41　アレつくる【建築メイン】  https://t.co/aPvtrIDGno @YouTubeより,ja,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/ReJewkpMHAk'],[],1,14,157,[],[],https://twitter.com/hayashi_lanturn/status/1413468584622231555,False,,0,,,,,,,,[],,,,
1413450290729160706,1413450290729160706,2021-07-09 10:49:44 UTC,2021-07-09,10:49:44,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,風呂入ろうと思ってパンツ脱ごうとしたら足に引っかかって、素っ裸で脱衣所でずっこけたが私は平気だ。貴様の施しは受けぬ。,ja,[],[],[],7,35,636,[],[],https://twitter.com/hayashi_lanturn/status/1413450290729160706,False,,0,,,,,,,,[],,,,
1413377218521100291,1413377218521100291,2021-07-09 05:59:22 UTC,2021-07-09,05:59:22,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,これがアニメ化作家のやるコラか？？？？  https://t.co/RWXejmOX1f,ja,[],[],"['https://pbs.twimg.com/media/E51TFe5UUAUefx6.jpg', 'https://pbs.twimg.com/media/E51TFfgVcAEkRuW.jpg']",4,282,1509,[],[],https://twitter.com/hayashi_lanturn/status/1413377218521100291,False,,1,https://pbs.twimg.com/media/E51TFe5UUAUefx6.jpg,,,,,,,[],,,,
1413375603990880257,1413375603990880257,2021-07-09 05:52:57 UTC,2021-07-09,05:52:57,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,ローレンツｸｯｿノリノリで笑う,ja,[],[],[],0,7,117,[],[],https://twitter.com/hayashi_lanturn/status/1413375603990880257,False,https://twitter.com/yukimurayukichi/status/1413340052793401344,0,,,,,,,,[],,,,
1413372512386224128,1413372512386224128,2021-07-09 05:40:40 UTC,2021-07-09,05:40:40,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,なんか来るだろうとは思ってたけどそこかーい！！みたいな意味を込めた叫びでした。,ja,[],[],[],1,7,144,[],[],https://twitter.com/hayashi_lanturn/status/1413372512386224128,False,https://twitter.com/trpgmeshigaumai/status/1413254901782568960,0,,,,,,,,[],,,,
1413360996480000002,1413351635946917891,2021-07-09 04:54:55 UTC,2021-07-09,04:54:55,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,@berryverrine 公園を走り回っててずっこけた時の写真です。  https://t.co/yH5xYfFANt,ja,[],[],['https://pbs.twimg.com/media/E51EVCLVcAIVmHv.jpg'],2,0,48,[],[],https://twitter.com/hayashi_lanturn/status/1413360996480000002,False,,1,https://pbs.twimg.com/media/E51EVCLVcAIVmHv.jpg,,,,,,,"[{'screen_name': 'berryverrine', 'name': 'BerryVerrineは9月〜の絵仕事募集中', 'id': '1545223952'}]",,,,
1413293069382807552,1413293069382807552,2021-07-09 00:25:00 UTC,2021-07-09,00:25:00,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,, https://t.co/M0hQhPE62h,und,[],[],['https://pbs.twimg.com/media/E50GjfwVgAQv84g.jpg'],20,147,1951,[],[],https://twitter.com/hayashi_lanturn/status/1413293069382807552,False,,1,https://pbs.twimg.com/media/E50GjfwVgAQv84g.jpg,,,,,,,[],,,,
1413178401477722113,1413178401477722113,2021-07-08 16:49:21 UTC,2021-07-08,16:49:21,+0000,411364257,hayashi_lanturn,ハヤシ | 今クラ6進捗70%,,YouTubeで刺青ノ聲リベンジ配信始めてからニコニコの零実況マイリスのフォローが急激に増えてるの、原典求めてインドへ向かう三蔵法師感ある。,ja,[],[],[],4,47,507,[],[],https://twitter.com/hayashi_lanturn/status/1413178401477722113,False,,0,,,,,,,,[],,,,
