id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1413830612268421128,1413830612268421128,2021-07-10 12:01:00 UTC,2021-07-10,12:01:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,【7/13-7/19】IDEABOOKS ONEWEEK LIBRARY  アムステルダムを拠点とするアートブック専門のディストリビュータ［IDEABOOKS］の内覧会。これまでは二日間での開催でしたが、今回は2020年ラインナップをギャラリーアンフェールにて一週間展開します。機会のなかった皆様もぜひ。   https://t.co/eeRFcGpgbL  https://t.co/nLNMhkejMT,ja,[],['https://note.com/keibunshabooks/n/ndc01e57a780b'],['https://pbs.twimg.com/media/E560qWpUcAMGoig.jpg'],0,0,5,[],[],https://twitter.com/keibunshabooks/status/1413830612268421128,False,,1,https://pbs.twimg.com/media/E560qWpUcAMGoig.jpg,,,,,,,[],,,,
1413739764314898433,1413739764314898433,2021-07-10 06:00:00 UTC,2021-07-10,06:00:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,【サイン本】『天のすべりだい PARAISO SLIDER』  絵本作家スズキコージが、コロナ禍の中「酒も飲まず、朝日を浴びながら、イタリア製のファブリアーノという画用紙に次々と、約200色のドイツ製色鉛筆と油性ボールペンで」描きに描いた51点の作品集。サイン入り限定本。   https://t.co/zYcFcP1uw1  https://t.co/ggwBMhID3i,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025804/'],"['https://pbs.twimg.com/media/E55alDyVoAIQmRB.jpg', 'https://pbs.twimg.com/media/E55asxNVIAQImPr.jpg']",0,2,5,[],[],https://twitter.com/keibunshabooks/status/1413739764314898433,False,,1,https://pbs.twimg.com/media/E55alDyVoAIQmRB.jpg,,,,,,,[],,,,
1413711874093289477,1413697984403939330,2021-07-10 04:09:10 UTC,2021-07-10,04:09:10,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,会期中の土・日は14時から17時ごろまで、haru nomuraの野村さんが在廊されます。かばん作りのエピソードや使い心地など、直接お聞きできる貴重な機会。ぜひお気軽にお尋ねしてみてください。染め直しや修理などのご相談もお受けしています。  https://t.co/vfdfVyULWY,ja,[],[],['https://pbs.twimg.com/media/E56DTyGUYAUVBPj.jpg'],0,1,2,[],[],https://twitter.com/keibunshabooks/status/1413711874093289477,False,,1,https://pbs.twimg.com/media/E56DTyGUYAUVBPj.jpg,,,,,,,[],,,,
1413697984403939330,1413697984403939330,2021-07-10 03:13:59 UTC,2021-07-10,03:13:59,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,【7/10-23】haru nomura 「スロウトリップ」  本日より、haru nomuraさんの展示がはじまりました。今回はこれまでのラインナップに加え、ポケットタイプのバッグが登場。全色並ぶのは当店がはじめて。たくさんの中から、ご自分だけのとっておきを見つけにいらして下さい。   https://t.co/awsRi0u5eH  https://t.co/k00Aqa4nQT,ja,[],['https://note.com/keibunshabooks/n/n2ae939549c89'],"['https://pbs.twimg.com/media/E552xNfUUAQuxJb.jpg', 'https://pbs.twimg.com/media/E552ykTVoAEiS4K.jpg', 'https://pbs.twimg.com/media/E5520EwVoAkoBCa.jpg']",1,4,11,[],[],https://twitter.com/keibunshabooks/status/1413697984403939330,False,,1,https://pbs.twimg.com/media/E552xNfUUAQuxJb.jpg,,,,,,,[],,,,
1413637338245206016,1413637338245206016,2021-07-09 23:13:00 UTC,2021-07-09,23:13:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,7月10日は納豆の日。  『納豆マガジン』という雑誌があります。あるきっかけから納豆に関心を持ち、SNSで納豆のレビューをはじめた編集長の村上竜一さん。納豆日記を紙でもまとめようと試みるうち雑誌の形になったそうです。納豆のパッケージのような表紙が目立ちます。   https://t.co/tVADC8QbW0  https://t.co/PtOuniROj8,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025596/'],['https://pbs.twimg.com/media/E50tMj1VIAcyoqg.jpg'],0,11,17,[],[],https://twitter.com/keibunshabooks/status/1413637338245206016,False,,1,https://pbs.twimg.com/media/E50tMj1VIAcyoqg.jpg,,,,,,,[],,,,
1413469985708539919,1413469985708539919,2021-07-09 12:08:00 UTC,2021-07-09,12:08:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,『街どろぼう』  画家・junaidaさんの新しい絵本は、家をまるごと抱えられるほど大きな巨人と、彼の「さみしさ」が描かれています。巨人が街へ降りる「夜」を表す紺色。小さめの判型にクロス装で仕立てた美しい造本です。装丁：祖父江慎+藤井遥（cozfish）。福音館書店から。   https://t.co/lGn48oV5x1  https://t.co/NCPw4fRSrv,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025812/'],['https://pbs.twimg.com/media/E51VLM9VIAY651A.jpg'],0,15,37,[],[],https://twitter.com/keibunshabooks/status/1413469985708539919,False,,1,https://pbs.twimg.com/media/E51VLM9VIAY651A.jpg,,,,,,,[],,,,
1413408329611816962,1413408329611816962,2021-07-09 08:03:00 UTC,2021-07-09,08:03:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,『ISSUE 和田誠のたね』  和田誠さんの才能はどこからやってきたのでしょうか。編集者・川口恵子さんに和田さん自身が希望した少年時代のインタビュー。当時の漫画やイラストレーション、図画工作や日記。豊富な写真と振り返る創作の「たね」。巻末に谷川俊太郎寄稿収録。   https://t.co/faS54WAO0A  https://t.co/gTsb6F0mOS,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025813/'],['https://pbs.twimg.com/media/E51TpfBVoAEHGNp.jpg'],0,4,21,[],[],https://twitter.com/keibunshabooks/status/1413408329611816962,False,,1,https://pbs.twimg.com/media/E51TpfBVoAEHGNp.jpg,,,,,,,[],,,,
1413288540012638208,1413288540012638208,2021-07-09 00:07:00 UTC,2021-07-09,00:07:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,「下本一歩　竹のカトラリー」  高知の山で炭を焼き、竹の日用品を製作する下本一歩さんのカトラリーが待望の新入荷。竹本来の形を大胆に活かしつつ、細部まで丁寧に仕上げられた手仕事の技が光ります。防カビ・防虫など抗菌作用だけでなく、竹をよりしなやかに強くするため燻された香りもたまらない。  https://t.co/qbpdSWS4cM,ja,[],[],['https://pbs.twimg.com/media/E5yiJ4kUYAMgd7p.jpg'],0,4,25,[],[],https://twitter.com/keibunshabooks/status/1413288540012638208,False,,1,https://pbs.twimg.com/media/E5yiJ4kUYAMgd7p.jpg,,,,,,,[],,,,
1413085475355516931,1413085475355516931,2021-07-08 10:40:05 UTC,2021-07-08,10:40:05,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,『猫町』『冥途』『夢十夜』  版画家・金井田英津子による、版画で文学作品を表現する「文学画本」シリーズ。長らく絶版となっていた作が待望の復刻となりました。   https://t.co/U2CKOQMvJn  https://t.co/3TJfh4iqop  https://t.co/GKyIs3Zm3z  https://t.co/0LHnhwxKdR,ja,[],"['http://www.keibunsha-books.com/shopdetail/000000025799/', 'http://www.keibunsha-books.com/shopdetail/000000025797/', 'http://www.keibunsha-books.com/shopdetail/000000025798/']","['https://pbs.twimg.com/media/E5xJBc_VIAMCvpy.jpg', 'https://pbs.twimg.com/media/E5xJFWeVIAc82H1.jpg']",0,12,37,[],[],https://twitter.com/keibunshabooks/status/1413085475355516931,False,,1,https://pbs.twimg.com/media/E5xJBc_VIAMCvpy.jpg,,,,,,,[],,,,
1413084425634541568,1413084425634541568,2021-07-08 10:35:55 UTC,2021-07-08,10:35:55,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,好評開催中の「TORYBAZAR」特集。  鉄に錆び加工を施し味わい深さを増したアンティーク調の花器、温かみのあるチーク材のプレート（お盆）が加わりました。 期間限定のご紹介ですのでどうぞお見逃しなく。   https://t.co/TkPZvGjMDb  https://t.co/XfTQJXgThQ,ja,[],['http://www.keibunsha-books.com/shopbrand/l_tory/'],['https://pbs.twimg.com/media/E5xGY7DUcAwKBdK.jpg'],0,0,4,[],[],https://twitter.com/keibunshabooks/status/1413084425634541568,False,,1,https://pbs.twimg.com/media/E5xGY7DUcAwKBdK.jpg,,,,,,,[],,,,
1412967859496493059,1412967859496493059,2021-07-08 02:52:44 UTC,2021-07-08,02:52:44,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,当店には「ギャラリーアンフェール」「生活館ミニギャラリー」「アテリ」の3つのギャラリースペースがございます。加えてイベントスペース「コテージ」での喫茶出店やトークイベント、書店を含めた各フロアでのミニフェアも開催中。 全てのイベント情報はnoteをご覧ください↓  https://t.co/7nQ9XvfH3s,ja,[],['https://note.com/keibunshabooks/'],[],0,1,9,[],[],https://twitter.com/keibunshabooks/status/1412967859496493059,False,,0,,,,,,,,[],,,,
1412676242650787845,1412676242650787845,2021-07-07 07:33:57 UTC,2021-07-07,07:33:57,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,2016年に新装版として34年ぶりに復刊した山尾悠子歌集『角砂糖の日』（LIBRAIRIE6刊）。新装版初版時、発売されると瞬く間に完売した一冊です。あれから5年が経ち、ついに増刷（第3刷）がかかりました。書き下ろし掌篇小説『小鳥たち』と新装版後記を収録。どうぞお早めに。   https://t.co/FSriDEX7o4  https://t.co/2QxXRsRcam,ja,[],['http://www.keibunsha-books.com/shopdetail/000000020910/'],['https://pbs.twimg.com/media/E5rETkgUcAA4XBz.jpg'],0,21,60,[],[],https://twitter.com/keibunshabooks/status/1412676242650787845,False,,1,https://pbs.twimg.com/media/E5rETkgUcAA4XBz.jpg,,,,,,,[],,,,
1412646457614630916,1412645050903941121,2021-07-07 05:35:35 UTC,2021-07-07,05:35:35,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,ギャラリーアンフェール内新スペースアテリにて、サカネユキさんの写真展を開催します。どこか遠くへ想いを馳せてみたくなるような、淡く揺蕩う作品の数々をお楽しみください。   https://t.co/oxEOS333B8  https://t.co/xpOfnfC1qR,ja,[],['https://note.com/keibunshabooks/n/n86d58bd34ae6'],['https://pbs.twimg.com/media/E5q6bXFVEAALlqi.jpg'],0,1,12,[],[],https://twitter.com/keibunshabooks/status/1412646457614630916,False,,1,https://pbs.twimg.com/media/E5q6bXFVEAALlqi.jpg,,,,,,,[],,,,
1412645050903941121,1412645050903941121,2021-07-07 05:30:00 UTC,2021-07-07,05:30:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,【7/6-8/9】サカネユキ写真展「そのほとりのけしき」  輪郭があってもなくてもよい どうしようもなく　おおきな けれども　確かにある　その先の風景に この方法で　この場所で ゆっくりと　とおしてゆきたい それは言葉のいらない一瞬のようにおもう   https://t.co/oxEOS2LsJA  https://t.co/YexdM3KWkV,ja,[],['https://note.com/keibunshabooks/n/n86d58bd34ae6'],['https://pbs.twimg.com/media/E5q30pYVIAEL-2o.jpg'],1,3,28,[],[],https://twitter.com/keibunshabooks/status/1412645050903941121,False,,1,https://pbs.twimg.com/media/E5q30pYVIAEL-2o.jpg,,,,,,,[],,,,
1412628977764556801,1412627428543918081,2021-07-07 04:26:08 UTC,2021-07-07,04:26:08,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,spicaの庭のかばんを持つ人が自分を大切に、心豊かな人生を過ごせるようにという想いから作品を制作されています。一人の作家から生まれるバリエーション豊かなかばん、小物たちをお楽しみください。  https://t.co/QalMNaxEj3,ja,[],[],"['https://pbs.twimg.com/media/E5qqZ14VEAYfk6D.jpg', 'https://pbs.twimg.com/media/E5qqbWqVkAQWHUO.jpg']",0,4,21,[],[],https://twitter.com/keibunshabooks/status/1412628977764556801,False,,1,https://pbs.twimg.com/media/E5qqZ14VEAYfk6D.jpg,,,,,,,[],,,,
1412627428543918081,1412627428543918081,2021-07-07 04:19:58 UTC,2021-07-07,04:19:58,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,【7/6-7/12】『かばん展』/spicaの庭  spicaの庭さんから、パッチワークやアップリケ、刺繍などを施したしたテキスタイルアートを仕立てた一点物のかばんが届きました。   https://t.co/vEF4zg2r3H  https://t.co/ERmz7ahwYp,ja,[],['https://note.com/keibunshabooks/n/nf00aa72a7d59'],['https://pbs.twimg.com/media/E5qpGu3VgAYCInD.jpg'],1,1,23,[],[],https://twitter.com/keibunshabooks/status/1412627428543918081,False,,1,https://pbs.twimg.com/media/E5qpGu3VgAYCInD.jpg,,,,,,,[],,,,
1412621564948848640,1412323807285506049,2021-07-07 03:56:40 UTC,2021-07-07,03:56:40,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,「関美穂子 がまくち M」  型染作家・関美穂子さんによる手染生地で仕立てた、がまくちMサイズ。カードや小物入れに便利な大きさで、お出かけバッグの中でも活躍しそうです。   https://t.co/j66wdHDA0b  https://t.co/83CVsoxNkm,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025803/'],['https://pbs.twimg.com/media/E5qjWiHUUAUHBiv.jpg'],0,4,9,[],[],https://twitter.com/keibunshabooks/status/1412621564948848640,False,,1,https://pbs.twimg.com/media/E5qjWiHUUAUHBiv.jpg,,,,,,,[],,,,
1412613340958916613,1412613340958916613,2021-07-07 03:24:00 UTC,2021-07-07,03:24:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,生活館ミニギャラリーで開催中の「三田道具店 出張販売会」。期間中、毎日のようにお山から品物を届けてくださり、日々景色が変わる売り場に私たちも心躍らせています。写真は届いたばかりの中から、愛らしい豆皿。  期間は11日（金）の夕方まで。 一期一会の道具との出会いがありますように。  https://t.co/p9ySOnTHOH,ja,[],[],['https://pbs.twimg.com/media/E5qZGKLVkAIeMfe.jpg'],0,5,35,[],[],https://twitter.com/keibunshabooks/status/1412613340958916613,False,,1,https://pbs.twimg.com/media/E5qZGKLVkAIeMfe.jpg,,,,,,,[],,,,
1412323807285506049,1412323807285506049,2021-07-06 08:13:30 UTC,2021-07-06,08:13:30,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,「関美穂子 がまくち S」  型染作家・関美穂子さんによる手染生地で仕立てた、はまぐり型のがまくちSサイズ。小銭いれにちょうどいい小ぶりなサイズ感。ボタンやクリップ、アクセサリーの持ち運びにもご使用いただけます。   https://t.co/VWeWsTVRtq  https://t.co/CdyPY0rNTX,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025802/'],['https://pbs.twimg.com/media/E5mUz5pVkAgYCFj.jpg'],1,3,26,[],[],https://twitter.com/keibunshabooks/status/1412323807285506049,False,,1,https://pbs.twimg.com/media/E5mUz5pVkAgYCFj.jpg,,,,,,,[],,,,
1412018672730734598,1412018672730734598,2021-07-05 12:01:00 UTC,2021-07-05,12:01:00,+0000,85556068,keibunshabooks,恵文社一乗寺店 | 本にまつわるあれこれのお店　京都,,『a piece』  眠ること、犬や猫たち、光と影、本を読む人、架けられた絵、コーヒータイム、瓶の花、チェックのシャツとテーブルクロス。こまやかなディテールに彩られたシーン、何気なくただそこにある時の豊かさ。京都在住のイラストレーター ototoi によるドローイング集。   https://t.co/C3JBGpIJmf  https://t.co/rMDGgcYpHF,ja,[],['http://www.keibunsha-books.com/shopdetail/000000025790/'],['https://pbs.twimg.com/media/E5g3mrBVUAQawOq.jpg'],0,6,35,[],[],https://twitter.com/keibunshabooks/status/1412018672730734598,False,,1,https://pbs.twimg.com/media/E5g3mrBVUAQawOq.jpg,,,,,,,[],,,,
